Pred_Expl,Expl_1,Expl_2,Expl_3
the manager was the manager.,the managers behind the secretary does not imply the managers advised the secretary.,,
the authors saw the authors because they saw the steering of the steering chair.,the authors next to the managers does not imply the managers saw the authors.,,
the scientists supported the student is a rephrasing of the student in front of the scientists.,the student in front of the scientists does not imply the scientists supported the student.,,
the president and the presidents are the president and the president.,the lawyer mentioned presidents author does not imply the presidents mentioned the lawyer.,,
the author is not the same as the athletes.,the athletes by the artists does not imply the athletes avoided the artists.,,
the students mentioned in the first sentence are mentioned in the second sentence.,the doctor mentioned students athletes does not imply the students mentioned the doctor.,,
the scientist is a tourist.,just because the scientist in front of the artist believed the tourist does not mean the tourist believed the artist.,,
the president is a professor.,just because the professors by the presidents contacted the secretary does not mean the secretary contacted the presidents.,,
the author is a manager.,just because the author by the lawyers advised the managers does not mean the managers advised the lawyers.,,
the lawyer supported the lawyers in front of the scientist.,the senators supported the lawyer is not the same as the lawyer supported the senators.,,
the actor is the same as the scientist.,the actor recommended the scientist is not the same as the scientist recommended the actor.,,
the bankers called the judge near the judge are called the bankers.,the bankers called the judge near the managers does not imply the managers called the bankers.,,
the scientists are not scientists.,the senators introduced the judge by the scientists does not imply the scientists introduced the senators.,,
the scientists supported the scientist by the implication.,the scientist supported tourists senator does not imply the tourists supported the scientist.,,
the authors supported the authors is a rephrasing of the students supported the authors.,the students supported the authors is not the same as the authors supported the students.,,
the artist called the professor called the student.,the professors behind the student does not imply the professors called the student.,,
the judges are the athlete.,the athlete by the secretaries does not imply the athlete advised the secretaries.,,
the manager is a general statement while the secretary is allot more specific.,the secretaries thanked the students near the managers does not imply the managers thanked the secretaries.,,
the lawyers are either near the lawyers or the lawyers are.,the lawyers introduced the tourists near the senator does not imply the senator introduced the lawyers.,,
the scientists stopped the student so the scientists stopped the scientists.,the scientists next to the bankers does not imply the bankers stopped the scientists.,,
the judges saw the athlete is a rephrasing of the athlete saw the judges.,the judges saw the athlete is not the same as the athlete saw the judges.,,
the athletes are actors.,just because the athletes by the authors introduced the actors does not mean the actors introduced the authors.,,
actors are not scientists.,just because the actors behind the students encouraged the scientists does not mean the scientists encouraged the students.,,
the student next to the doctors is the bank lid.,just because the student next to the doctors recommended the banker does not mean the banker recommended the doctors.,,
the manager encouraging the tourists is the same as tourists encouraging the manager.,the manager encouraged the tourists is not the same as the tourists encouraged the manager.,,
supported by the actors is a rephrasing of supported the actors.,the artists next to the actors does not imply the actors supported the artists.,,
the scientists are not the same as the judge.,just because the scientists next to the professors thanked the judge does not mean the judge thanked the professors.,,
the actor is not the same as the author.,the student called the actor in front of the authors does not imply the authors called the student.,,
the students supported the president is a rephrasing of the professor supported the student.,just because the professors near the president supported the student does not mean the student supported the president.,,
the athlete called the judge in front of the professor is called the judge.,the judge in front of the professor does not imply the judge called the professor.,,
the manager admire the doctor.,the doctor admired banker manager does not imply the banker admired the doctor.,,
the manager cannot be the president.,the managers recognized the actors next to the president does not imply the president recognized the managers.,,
the president is a person who avoid the student.,the actor by the student does not imply the actor avoided the student.,,
the manager is a person who helps the manager.,the banker advised manager author does not imply the manager advised the banker.,,
the judge is a doctor.,just because the judge in front of the author contacted the doctor does not mean the doctor contacted the author.,,
the author supported the actor in front of the professors.,the actor in front of the professors does not imply the actor supported the professors.,,
the president and the artist are the same people.,the tourists near the artist does not imply the tourists advised the artist.,,
the bank is a tourist.,just because the banker next to the tourist stopped the student does not mean the student stopped the tourist.,,
the actor is near the bankers.,the bankers believed actor senators does not imply the actor believed the bankers.,,
the judge is a person who directs a class.,the students next to the professor does not imply the students thanked the professor.,,
the doctors mentioned in sentence 1 are the ingredients mentioned in sentence 2.,the doctors behind the tourist does not imply the doctors mentioned the tourist.,,
the lawyers saw the authors.,the senators next to the lawyer does not imply the lawyer saw the senators.,,
the professors are the instructors.,the professors believed secretaries managers does not imply the secretaries believed the professors.,,
the author helped the actors.,the authors helped the actor next to the secretaries does not imply the secretaries helped the authors.,,
the authors admire the authors.,the authors admired the senators is not the same as the senators admired the authors.,,
the actor is an actor.,just because the actor next to the secretaries admired the author does not mean the author admired the secretaries.,,
the tourist was next to the professor so the professor leaned.,the tourist advised the scientist next to the professors does not imply the professors advised the tourist.,,
tourist and tourist are the same thing.,just because the athletes near the author advised the tourist does not mean the tourist advised the author.,,
the professor is a tourist.,just because the professor behind the students recognized the tourist does not mean the tourist recognized the students.,,
the scientists helped the secretary is a rephrasing of the scientists helped the authors.,the secretary next to the scientists does not imply the scientists helped the secretary.,,
the president is contacting the president because he is near the president.,the secretary contacted president senators does not imply the president contacted the secretary.,,
the manager mentioned by the presidents is the president.,the manager mentioned the athletes by the presidents does not imply the presidents mentioned the manager.,,
the artist is near the scientists.,the artist believed senators scientists does not imply the senators believed the artist.,,
the actor is a person.,the actor thanked judges scientist does not imply the judges thanked the actor.,,
the author stopped the manager because the doctor stopped the manager.,the doctor behind the author does not imply the author stopped the doctor.,,
tourist and doctor are different.,the doctor by the president does not imply the doctor thanked the president.,,
the artists stopped the judges because the judges stopped the secretary.,the judges in front of the artists does not imply the artists stopped the judges.,,
students are the same as professors.,just because the students by the athletes encouraged the professors does not mean the professors encouraged the athletes.,,
the athlete saw the manager near the scientist.,the athlete saw the manager near the scientist does not imply the scientist saw the athlete.,,
the judge is an athlete.,the judge in front of the scientists does not imply the judge introduced the scientists.,,
the artist is either contact the artist or the artist is contacting the artist.,the artist contacted lawyer athletes does not imply the lawyer contacted the artist.,,
the president stopped the professor because he stopped the presidents.,just because the doctors next to the professor stopped the presidents does not mean the presidents stopped the professor.,,
the scientists are the scientists.,the banker by the tourists does not imply the tourists introduced the banker.,,
the scientists were not necessarily helping the scientists.,the authors advised the scientists is not the same as the scientists advised the authors.,,
students believe the president is the artist.,the president next to the students does not imply the students believed the president.,,
the author admire the athlete.,the author behind the secretaries does not imply the secretaries admired the author.,,
the judges helped the president by helping the judges.,just because the judges by the president helped the lawyers does not mean the lawyers helped the president.,,
the doctor stopped the tourist so he must be stopped the doctor.,the doctor near the scientists does not imply the scientists stopped the doctor.,,
doctors and doctors are different.,the doctors saw the students next to the banker does not imply the banker saw the doctors.,,
the scientist is an athlete.,just because the scientist behind the professors encouraged the athlete does not mean the athlete encouraged the professors.,,
the manager is not the same as the students.,the students believed the secretaries near the manager does not imply the manager believed the students.,,
the president is a person and the student is a person.,just because the president near the student saw the athletes does not mean the athletes saw the student.,,
doctors are the author.,the judges called author doctors does not imply the author called the judges.,,
the actors are not necessarily the actor.,the secretaries introduced the actor is not the same as the actor introduced the secretaries.,,
the professors cannot simultaneously be in front of the lawyers and be puddled by the professors.,the professors in front of the secretaries does not imply the secretaries recognized the professors.,,
the judges supported the secretary.,the judges supported the secretary behind the artist does not imply the artist supported the judges.,,
the actors could be the actors.,the banker in front of the tourists does not imply the tourists recognized the banker.,,
the manager encouraging the judges by the artist.,the managers encouraged the judges by the artist does not imply the artist encouraged the managers.,,
the presidents encouraging the lawyers is a rephrasing of president encouraging the lawyers.,the lawyers encouraged the presidents is not the same as the presidents encouraged the lawyers.,,
the professors and the actors are actors.,just because the professors next to the tourists believed the actors does not mean the actors believed the tourists.,,
the artist supported the artist by the artist.,the senator supported the artists by the author does not imply the author supported the senator.,,
the actor helped the scientist by the actor.,the president helped scientist actor does not imply the scientist helped the president.,,
the manager supported the professor is a rephrasing of the manager supported the professor.,the professor next to the actor does not imply the professor supported the actor.,,
the sentences are the same except for the subject and the subject of the sentence.,the students called the senator is not the same as the senator called the students.,,
the doctors can be either next to the judges or the judges.,the doctor recommended the judges is not the same as the judges recommended the doctor.,,
the doctors cannot avoid the artist if the doctors avoiding the president.,the president next to the doctors does not imply the doctors avoided the president.,,
the manager and the scientists are different subjects.,the manager admired the artists in front of the scientists does not imply the scientists admired the manager.,,
artist is a person who is contacting the author.,just because the artists by the authors contacted the senator does not mean the senator contacted the authors.,,
the bankers stopped the tourists in front of the tourists.,the bankers in front of the tourists does not imply the bankers stopped the tourists.,,
the professors stopped the artists is a rephrasing of the secretary stopped the professors.,the professors near the artists does not imply the professors stopped the artists.,,
the manager is called the manager.,the manager called actor senator does not imply the actor called the manager.,,
the artist mentioned the athlete is mentioned in both contexts.,the artists mentioned the athlete is not the same as the athlete mentioned the artists.,,
the authors are either by the lawyers or the lawyers.,the authors by the lawyers does not imply the lawyers introduced the authors.,,
the lawyers helped the lawyers.,the tourists helped the lawyers is not the same as the lawyers helped the tourists.,,
the professors in front of the lawyer in front of the lawyer in front of the lawyer in front of the lawyer.,the professors avoided banker lawyer does not imply the banker avoided the professors.,,
the judges mentioned the doctors mentioned the judges.,the judges mentioned doctor senators does not imply the doctor mentioned the judges.,,
doctor saw the lawyer is same as lawyer saw the doctor,the doctor saw the lawyer is not the same as the lawyer saw the doctor.,,
the artist recognized the artist is a rephrasing of the artist recognized the artist.,the student recognized the artist is not the same as the artist recognized the student.,,
the actor is the author of the novel.,the actor advised the lawyer by the authors does not imply the authors advised the actor.,,
the athlete is an athlete.,the senators thanked athlete lawyer does not imply the athlete thanked the senators.,,
the manager saw the athlete because he saw the president by the manager.,the athlete by the manager does not imply the manager saw the athlete.,,
the judges believe the lawyer next to the judges.,the athletes believed the lawyer next to the judges does not imply the judges believed the athletes.,,
the bankers helped the tourists because the actor helped them.,the tourists helped bankers actor does not imply the bankers helped the tourists.,,
tourist next to the judges mentioned in sentence 1.,the tourist mentioned artists judges does not imply the artists mentioned the tourist.,,
the manager is a person who called the artists.,the lawyers behind the artist does not imply the lawyers called the artist.,,
the presidents supported the doctors next to the bankers.,the presidents supported the doctors next to the banker does not imply the banker supported the presidents.,,
the manager is the teacher.,the manager next to the senators does not imply the manager encouraged the senators.,,
the vigorously supported the athletes behind the scientist is the same as the athletes encouraging the scientist.,the athletes behind the scientist does not imply the athletes encouraged the scientist.,,
the tourist is a tourist.,the student advised tourist actors does not imply the tourist advised the student.,,
the actor encouraging the professor is the same as the professor encouraging the actor.,the actor encouraged the professor is not the same as the professor encouraged the actor.,,
the artists are contacting the president.,the artists contacted president lawyers does not imply the president contacted the artists.,,
the doctors could be near the judge and not the doctors.,the students recognized doctors judge does not imply the doctors recognized the students.,,
tourists and judges are different.,the judges behind the presidents does not imply the judges recognized the presidents.,,
doctors supporting the actors is a rephrasing of doctors supported the actors.,the actors near the doctors does not imply the doctors supported the actors.,,
the scientist called the president is a rephrasing of the scientist called the athletes.,the athletes in front of the scientist does not imply the scientist called the athletes.,,
the ingredients helped the judges by the secretary.,the judges by the secretaries does not imply the secretaries helped the judges.,,
the scientists are the same as the professors.,just because the scientists next to the tourists introduced the professors does not mean the professors introduced the tourists.,,
the actor is a rephrasing of the professors.,the professors contacted the actor is not the same as the actor contacted the professors.,,
the scientist is a professor.,the scientist contacted the manager next to the professors does not imply the professors contacted the scientist.,,
the author avoid the scientists is the same as the author avoiding the scientists.,the author behind the scientists does not imply the author avoided the scientists.,,
the lawyer mentioned in both sentences has a lawyer mentioned in the first sentence.,the tourist mentioned the lawyer is not the same as the lawyer mentioned the tourist.,,
doctors are actors.,the doctors by the actors does not imply the actors thanked the doctors.,,
the judges supported the lawyer in front of the doctor.,the lawyer in front of the doctor does not imply the lawyer supported the doctor.,,
the president is not the same as the president.,the secretary introduced the presidents near the actor does not imply the actor introduced the secretary.,,
the tourist is either next to the scientists or the scientists.,the tourist called scientists artists does not imply the scientists called the tourist.,,
the secretary and the students are not the same.,just because the secretary near the tourists avoided the students does not mean the students avoided the tourists.,,
the scientist cannot avoid the scientist if the scientist avoiding the scientist.,the senator avoided the scientist is not the same as the scientist avoided the senator.,,
the golfer is a type of athlete.,the athletes by the tourist does not imply the athletes mentioned the tourist.,,
the actor mentioned in the first sentence is mentioned by the scientist.,the actor by the banker does not imply the actor mentioned the banker.,,
actors admire the actors near the artist.,the actors admired the authors near the artist does not imply the artist admired the actors.,,
the scientists thanking the president is a rephrasing of the president by the scientists.,the president by the scientists does not imply the scientists thanked the president.,,
the doctor is the author.,just because the doctor by the students introduced the author does not mean the author introduced the students.,,
the judge avoiding the students is the same as the students avoiding the judge.,the judge avoided the students is not the same as the students avoided the judge.,,
the manager and the manager are not the same.,the manager admired the doctor next to the tourists does not imply the tourists admired the manager.,,
the manager supported the artists by the doctor.,the artists supported manager doctor does not imply the manager supported the artists.,,
the professors called the judge by the judge.,the senators called judge professors does not imply the judge called the senators.,,
the professor is a scientist.,just because the professor behind the presidents called the scientist does not mean the scientist called the presidents.,,
the artist is near the scientists.,the doctor near the scientists does not imply the doctor called the scientists.,,
the manager is a person.,the doctor near the presidents does not imply the doctor admired the presidents.,,
tourist and secretary are different.,the secretaries near the scientist does not imply the secretaries encouraged the scientist.,,
the manager is a person who contact the professors.,the managers contacted the professors behind the student does not imply the student contacted the managers.,,
the judges saw the judges.,the judges saw actor student does not imply the actor saw the judges.,,
the president and the president are the same thing.,the presidents mentioned the secretaries behind the student does not imply the student mentioned the presidents.,,
the presidents supported the tourist.,the presidents supported tourist professors does not imply the tourist supported the presidents.,,
the doctors are contacting the student.,the doctors contacted student bankers does not imply the student contacted the doctors.,,
the artist avoid the artist is the same as the artist avoid the artists.,the artists avoided judge actor does not imply the judge avoided the artists.,,
the authors helped the presidents.,just because the authors near the presidents helped the managers does not mean the managers helped the presidents.,,
the actors saw the actors because they saw the lawyers.,the secretaries saw actor lawyers does not imply the actor saw the secretaries.,,
the doctor is either applying the athletes next to the secretary or the secretary.,the doctor recommended the athletes next to the secretaries does not imply the secretaries recommended the doctor.,,
"the president is a person, and the actors are actors.",the actors by the judges does not imply the actors contacted the judges.,,
the president mentioned in the first sentence mentioned the president.,the banker near the professor does not imply the banker mentioned the professor.,,
the author thanking the tourist is a rephrasing of tourist in front of the president.,the tourist thanked author president does not imply the author thanked the tourist.,,
the president is an athlete.,just because the presidents by the tourists introduced the athlete does not mean the athlete introduced the tourists.,,
the professors stopped the lawyers.,just because the professors behind the lawyers stopped the tourist does not mean the tourist stopped the lawyers.,,
the lawyers are not tourists.,the lawyers introduced tourists students does not imply the tourists introduced the lawyers.,,
the doctors are present and the student is not.,just because the doctors near the lawyer introduced the student does not mean the student introduced the lawyer.,,
the professor helped the manager.,the professor in front of the students does not imply the students helped the professor.,,
artist recognized the doctor by the doctor.,the actors recognized the doctor by the artist does not imply the artist recognized the actors.,,
the actors near the scientist would be the same as the scientist who trailer the actors.,the actors near the scientist does not imply the scientist recommended the actors.,,
the actor saw the actor is a rephrasing of the actor saw the actor.,the actor saw the senators is not the same as the senators saw the actor.,,
the students are in front of the tourists.,just because the artists in front of the tourists called the students does not mean the students called the tourists.,,
the lawyers are not the same as the lawyers.,the judges next to the lawyers does not imply the lawyers introduced the judges.,,
the manager is a teacher.,the managers recommended the professor behind the students does not imply the students recommended the managers.,,
the athletes are not the same as the artists.,the athletes introduced the presidents by the artists does not imply the artists introduced the athletes.,,
doctors near the presidents saw the presidents.,the professors near the doctors does not imply the doctors saw the professors.,,
the judges believe the tourist is behind the professor.,the tourist believed the judges is not the same as the judges believed the tourist.,,
the artists advice the scientist is a rephrasing of the tourist leaned behind the scientist.,the artists behind the scientist does not imply the artists advised the scientist.,,
tourist next to the bankers is same as touristsnailed the student,the student next to the tourists does not imply the tourists recommended the student.,,
actors are not tourists.,the tourists in front of the secretaries does not imply the tourists believed the secretaries.,,
artist thank the artist by the athlete.,just because the artists by the athlete thanked the professor does not mean the professor thanked the athlete.,,
the artist encouraging the artists is the same as the athlete encouraging the artists.,the artist encouraged the senators next to the athlete does not imply the athlete encouraged the artist.,,
the painter is a person who contact artists.,the artists near the secretary does not imply the artists contacted the secretary.,,
the lawyers are actors.,just because the senators near the lawyers recognized the actors does not mean the actors recognized the lawyers.,,
the judges could be the president.,the judges recognized president athletes does not imply the president recognized the judges.,,
the actors cannot simultaneously be the actors and the actors,the lawyers recognized the authors by the actor does not imply the actor recognized the lawyers.,,
the authors are not the presidents.,the presidents in front of the judge does not imply the presidents introduced the judge.,,
the doctors are not the same doctors.,the doctors next to the bankers does not imply the doctors recommended the bankers.,,
doctors are not doctors.,the president thanked the doctors is not the same as the doctors thanked the president.,,
the judges supported the lawyer in front of the judges.,the scientist supported the lawyer in front of the judges does not imply the judges supported the scientist.,,
the president is not the president.,the president recommended the tourist in front of the secretaries does not imply the secretaries recommended the president.,,
the president cannot be the professor.,just because the professors next to the students recognized the president does not mean the president recognized the students.,,
the president is a tourist.,the presidents advised the doctor in front of the tourist does not imply the tourist advised the presidents.,,
doctors are actors.,the senators admired the doctors near the actors does not imply the actors admired the senators.,,
the painters are the bankers.,just because the artists next to the bankers saw the secretaries does not mean the secretaries saw the bankers.,,
the author is called the author.,the author called students secretary does not imply the students called the author.,,
"the secretary is a person, not a judges.",just because the secretary by the senators contacted the judges does not mean the judges contacted the senators.,,
an athlete is an actor.,the actor near the tourist does not imply the actor admired the tourist.,,
the author is the same as the judge.,the author by the judge does not imply the judge recognized the author.,,
the professor mentioned in the first sentence is mentioned in the second sentence.,just because the senators in front of the professor mentioned the scientist does not mean the scientist mentioned the professor.,,
the president is a person who fishes.,the president in front of the tourists does not imply the tourists thanked the president.,,
the manager admire the actors behind the bankers.,the manager admired the actors is not the same as the actors admired the manager.,,
the student cannot be a lawyer.,the lawyer next to the actors does not imply the lawyer recognized the actors.,,
the bankers recognized the painter.,the bankers recognized the senator is not the same as the senator recognized the bankers.,,
the doctor stopped the doctor because he stopped the doctor.,just because the professors behind the banker stopped the doctor does not mean the doctor stopped the banker.,,
the president cannot encouraging the tourist in front of the presidents.,the athletes encouraged the tourist in front of the presidents does not imply the presidents encouraged the athletes.,,
the authors helped the authors is a rephrasing of the authors helped the authors.,the senators helped the authors is not the same as the authors helped the senators.,,
the authors called the secretary is a rephrasing of the ingredients called the judges.,the secretary called authors judges does not imply the authors called the secretary.,,
students helped the president is same as professors helped the students,the students behind the professors does not imply the professors helped the students.,,
the president saw the president is a rephrasing of the president saw the president.,the presidents saw athlete students does not imply the athlete saw the presidents.,,
the president stopped the athlete because he stopped the presidents.,the athlete stopped presidents secretaries does not imply the presidents stopped the athlete.,,
the artists helped the artist by the bankers.,the artist helped the bankers by the lawyers does not imply the lawyers helped the artist.,,
students and the lawyer are different.,the students thanked lawyer scientists does not imply the lawyer thanked the students.,,
the bankers saw the lawyers in front of the actor.,the bankers saw the lawyers is not the same as the lawyers saw the bankers.,,
the scientists are not the same as the professor.,just because the professor behind the lawyers avoided the scientists does not mean the scientists avoided the lawyers.,,
the tourist mentioned in sentence 1 could be the same person mentioned in sentence 2.,the tourist behind the professors does not imply the tourist mentioned the professors.,,
the president is not the president.,the presidents contacted the athlete in front of the secretaries does not imply the secretaries contacted the presidents.,,
the judges are either by the judge or the bankers.,the students by the bankers does not imply the bankers introduced the students.,,
the manager helped the scientists is a rephrasing of the scientists helped the scientist.,the managers helped the scientist is not the same as the scientist helped the managers.,,
the judge thanking the students is a rephrasing of the judge thanking the robes.,the students next to the judge does not imply the judge thanked the students.,,
the manager is a manager.,the doctor recommended managers senator does not imply the managers recommended the doctor.,,
the manager thanking the manager is the same as the director thanking the manager.,the manager thanked the senator is not the same as the senator thanked the manager.,,
the lawyers saw the scientists next to the scientists.,the lawyers next to the scientists does not imply the lawyers saw the scientists.,,
the lawyers are not the president.,just because the lawyers in front of the presidents advised the secretary does not mean the secretary advised the presidents.,,
the lawyers supported the lawyers in front of the presidents.,the lawyers supported judges presidents does not imply the judges supported the lawyers.,,
the bankers believe the bankers.,the bankers believed the secretaries is not the same as the secretaries believed the bankers.,,
the president helped the president by helping the president.,the president helped the secretaries is not the same as the secretaries helped the president.,,
the bankers are the manager.,the actor next to the managers does not imply the managers thanked the actor.,,
the scientists stopped the scientists by the tourists.,the senator stopped the scientists is not the same as the scientists stopped the senator.,,
the professor and the secretary are two different subjects.,the professor introduced the secretary by the senators does not imply the senators introduced the professor.,,
the student encouraging the student is the same as the student encouraging the student.,the artist encouraged student tourist does not imply the student encouraged the artist.,,
the actor encouraging the actor is the same as the actor encouraging the judge.,the judge encouraged the actor is not the same as the actor encouraged the judge.,,
tourist near the athlete implies golfer.,the tourist near the banker does not imply the banker encouraged the tourist.,,
the manager stopped the manager because the manager stopped the manager.,the athlete stopped managers secretary does not imply the managers stopped the athlete.,,
the bankers admire the author.,the bankers admired author judge does not imply the author admired the bankers.,,
actors recognized the students is same as students recognized the actors,the actors recognized the students is not the same as the students recognized the actors.,,
the author is either avoiding the professors or avoiding the author.,the author avoided the professors behind the tourists does not imply the tourists avoided the author.,,
the manager helped the artists is a rephrasing of the artists helped the manager.,the artists helped manager banker does not imply the manager helped the artists.,,
the bankers could be near the author.,the athletes recognized the bankers is not the same as the bankers recognized the athletes.,,
tourist is a tourist.,the tourist next to the authors does not imply the tourist avoided the authors.,,
the judges mentioned are the same as the tourist.,the judges by the tourist does not imply the tourist mentioned the judges.,,
the manager and tourists are the manager and manager.,just because the scientist next to the tourists supported the managers does not mean the managers supported the tourists.,,
the president is an athlete.,the president recommended the athlete is not the same as the athlete recommended the president.,,
the bankers are the bankers.,just because the managers in front of the actors recommended the bankers does not mean the bankers recommended the actors.,,
the actor stopped the professor is the same as the professor stopped the actor.,the actor stopped the professor is not the same as the professor stopped the actor.,,
the lawyer is a doctor.,the doctor in front of the students does not imply the doctor believed the students.,,
the manager and the doctors are doctors.,the managers advised doctors actor does not imply the doctors advised the managers.,,
the artists were behind the presidents so the lawyers leaned.,the artists advised the lawyers is not the same as the lawyers advised the artists.,,
the professor is a general term for a professor.,the professor contacted senator athletes does not imply the senator contacted the professor.,,
helped is past tense of helped.,the students helped the banker behind the tourists does not imply the tourists helped the students.,,
the artist stopped the artist is a rephrasing of the author stopped the judge.,the judge in front of the authors does not imply the authors stopped the judge.,,
the manager mentioned the athlete mentioned is the manager.,just because the managers near the athletes mentioned the professor does not mean the professor mentioned the athletes.,,
the scientist saw the author is a rephrasing of the doctor saw the author.,just because the scientist behind the author saw the doctor does not mean the doctor saw the author.,,
the students either avoid the professor or the professors avoid the student.,the student avoided professors presidents does not imply the professors avoided the student.,,
the lawyers are the manager.,the lawyers next to the managers does not imply the managers introduced the lawyers.,,
the judges stopped the student.,just because the judges by the student stopped the doctors does not mean the doctors stopped the student.,,
the professors are near the managers.,just because the secretaries near the managers recognized the professors does not mean the professors recognized the managers.,,
the authors encouraging the artists by the manager by the manager.,the artist by the managers does not imply the artist encouraged the managers.,,
the manager supported the judges is a rephrasing of the judges supported the manager.,the judges supported manager president does not imply the manager supported the judges.,,
the manager helped the tourist behind the zoom.,the manager helped the tourist behind the senators does not imply the senators helped the manager.,,
the artist cannot be the artist.,the senator recognized the students behind the artists does not imply the artists recognized the senator.,,
the judges in front of the judges called the tourist.,the authors in front of the judges does not imply the judges called the authors.,,
the actors can't admire the manager if the actor admire the secretary.,the secretaries admired the managers near the actor does not imply the actor admired the secretaries.,,
the artist contact the artist is the same as the scientists contact the artist.,the artist contacted the scientists is not the same as the scientists contacted the artist.,,
the professors are avoiding the tourists.,the secretaries near the tourist does not imply the secretaries avoided the tourist.,,
the bankers are not the same as the bankers.,the students introduced the bankers is not the same as the bankers introduced the students.,,
the artist saw the student because he saw the student.,the actor behind the artists does not imply the artists saw the actor.,,
the bankers saw the bankers next to the professors.,the bankers next to the professors does not imply the bankers saw the professors.,,
the manager is not the president.,just because the manager next to the authors stopped the presidents does not mean the presidents stopped the authors.,,
the doctors are not necessarily secretary.,the doctors introduced the secretaries is not the same as the secretaries introduced the doctors.,,
the tourist is behind the scientists.,the tourist behind the scientists does not imply the scientists recognized the tourist.,,
the manager and the doctors are the doctors.,the doctors in front of the judge does not imply the doctors supported the judge.,,
the manager stopped the scientists by the scientists.,the manager by the scientists does not imply the manager stopped the scientists.,,
tourist thank the manager is same as tourist thanking the tourist,the tourist in front of the athlete does not imply the athlete thanked the tourist.,,
doctors and students are different.,just because the doctors in front of the judge advised the students does not mean the students advised the judge.,,
the president saw the president is a rephrasing of the president saw the president.,the president saw the secretaries is not the same as the secretaries saw the president.,,
the artist is a person who supported scientists.,just because the artist by the bankers supported the scientists does not mean the scientists supported the bankers.,,
the student is either next to the doctor or the doctor.,the student next to the doctor does not imply the doctor mentioned the student.,,
doctors are actors in the play of the doctors.,the students in front of the actors does not imply the actors recommended the students.,,
the authors are not the secretary.,the authors introduced secretary judges does not imply the secretary introduced the authors.,,
the judges mentioned in sentence 1 are the judges mentioned in sentence 2.,the judges by the professors does not imply the professors mentioned the judges.,,
the manager admire the judge.,the bankers behind the manager does not imply the manager admired the bankers.,,
the president and the artist are the students.,the presidents avoided the students is not the same as the students avoided the presidents.,,
the judges contact the actors.,the professors behind the actors does not imply the professors contacted the actors.,,
the scientists were near the artists.,the scientists advised author artists does not imply the author advised the scientists.,,
the judges are not the same as the student.,the student introduced judges artists does not imply the judges introduced the student.,,
doctors supported the scientists is same as professors supported the doctors,the doctors supported the professors is not the same as the professors supported the doctors.,,
the bankers is a judge.,the judge by the authors does not imply the judge encouraged the authors.,,
the lawyer cannot be in front of the scientist if the lawyer encouraging the scientist.,the lawyer in front of the scientist does not imply the lawyer encouraged the scientist.,,
the scientist is a person who is called the tourist.,the authors next to the scientist does not imply the scientist called the authors.,,
the bankers called the student is a rephrasing of the student called the bankers.,the student called the bankers is not the same as the bankers called the student.,,
the doctor is a scientist.,the doctor in front of the scientist does not imply the scientist recommended the doctor.,,
the judges are behind the athletes.,just because the judges behind the athletes called the senators does not mean the senators called the athletes.,,
the actors are either contacting the judge or the actors approached the actors.,the actors behind the senators does not imply the senators contacted the actors.,,
students who thanking the doctor are called professors.,the professors near the students does not imply the students thanked the professors.,,
the lawyer thanking the bankers.,the senator behind the bankers does not imply the senator thanked the bankers.,,
the bankers either avoiding the judge or the tourist.,the tourist by the bankers does not imply the bankers avoided the tourist.,,
the president and the students are both supported by the president.,the scientist behind the presidents does not imply the presidents supported the scientist.,,
the actors believe the authors.,the authors believed presidents actors does not imply the presidents believed the authors.,,
the students believe the artist.,the artist believed students professors does not imply the students believed the artist.,,
the president is the author.,the president introduced author doctor does not imply the author introduced the president.,,
the bankers are the manager of the manager.,just because the lawyers in front of the manager contacted the bankers does not mean the bankers contacted the manager.,,
doctors are doctors.,the athletes called judges doctors does not imply the judges called the athletes.,,
the scientists stopped the scientists because the actors stopped them.,the professors stopped scientists actors does not imply the scientists stopped the professors.,,
the businessmen and the dentist are two different professions.,the banker introduced doctors senator does not imply the doctors introduced the banker.,,
the artists supported the tourists.,the artists supported tourists president does not imply the tourists supported the artists.,,
the president is a person who believes the president.,the president near the tourists does not imply the tourists believed the president.,,
the manager is a person who contact the judge.,the judge by the lawyer does not imply the judge contacted the lawyer.,,
the student in front of the bank helped the scientists.,just because the student in front of the banker helped the scientists does not mean the scientists helped the banker.,,
the author is near the students.,the athletes believed the author is not the same as the author believed the athletes.,,
the artist helped the president is a rephrasing of the artist helped the president.,the artist behind the bankers does not imply the bankers helped the artist.,,
the tourists stopped the professors because they stopped the professor.,the secretaries near the tourists does not imply the tourists stopped the secretaries.,,
the president is a student.,the presidents behind the student does not imply the student introduced the presidents.,,
the lawyers helped the actors.,just because the lawyers next to the professor helped the actors does not mean the actors helped the professor.,,
the president is either supported by the athlete or the president is.,the doctors recommended president athlete does not imply the president recommended the doctors.,,
