Pred_Expl,Expl_1,Expl_2,Expl_3
the tourist is either next to the scientists or the scientists.,the tourist called the scientists.,,
the secretary and the students are not the same.,the secretary avoided the students.,,
the scientist cannot avoid the scientist if the scientist avoiding the scientist.,the senator avoided the scientist.,,
the golfer is a type of athlete.,the banker is not the athletes and the athletes is not the tourist.,,
the actor mentioned in the first sentence is mentioned by the scientist.,the scientist is not the actor and the actor is not the banker.,,
actors admire the actors near the artist.,the actors is not the artist and the authors is not the actors.,,
the scientists thanking the president is a rephrasing of the president by the scientists.,the president thanked the athlete.,,
the doctor is the author.,the doctor introduced the author.,,
the judge avoiding the students is the same as the students avoiding the judge.,the judge avoided the students.,,
the manager and the manager are not the same.,the manager is not the tourists and the doctor is not the manager.,,
the manager supported the artists by the doctor.,the artists supported the manager.,,
the professors called the judge by the judge.,the senators called the judge.,,
the professor is a scientist.,the professor called the scientist.,,
the artist is near the scientists.,the artists is not the doctor and the doctor is not the scientists.,,
the manager is a person.,the managers is not the doctor and the doctor is not the presidents.,,
tourist and secretary are different.,the tourist is not the secretaries and the secretaries is not the scientist.,,
the manager is a person who contact the professors.,the managers is not the student and the professors is not the managers.,,
the judges saw the judges.,the judges saw the actor.,,
the president and the president are the same thing.,the presidents is not the student and the secretaries is not the presidents.,,
the presidents supported the tourist.,the presidents supported the tourist.,,
the doctors are contacting the student.,the doctors contacted the student.,,
the artist avoid the artist is the same as the artist avoid the artists.,the artists avoided the judge.,,
the authors helped the presidents.,the authors helped the managers.,,
the actors saw the actors because they saw the lawyers.,the secretaries saw the actor.,,
the doctor is either applying the athletes next to the secretary or the secretary.,the doctor is not the secretaries and the athletes is not the doctor.,,
"the president is a person, and the actors are actors.",the president is not the actors and the actors is not the judges.,,
the president mentioned in the first sentence mentioned the president.,the presidents is not the banker and the banker is not the professor.,,
the author thanking the tourist is a rephrasing of tourist in front of the president.,the tourist thanked the author.,,
the president is an athlete.,the presidents introduced the athlete.,,
the professors stopped the lawyers.,the professors stopped the tourist.,,
the lawyers are not tourists.,the lawyers introduced the tourists.,,
the doctors are present and the student is not.,the doctors introduced the student.,,
the professor helped the manager.,the professor helped the manager.,,
artist recognized the doctor by the doctor.,the actors is not the artist and the doctor is not the actors.,,
the actors near the scientist would be the same as the scientist who trailer the actors.,the actors recommended the author.,,
the actor saw the actor is a rephrasing of the actor saw the actor.,the actor saw the senators.,,
the students are in front of the tourists.,the artists called the students.,,
the lawyers are not the same as the lawyers.,the judges introduced the secretary.,,
the manager is a teacher.,the managers is not the students and the professor is not the managers.,,
the athletes are not the same as the artists.,the athletes is not the artists and the presidents is not the athletes.,,
doctors near the presidents saw the presidents.,the professors saw the presidents.,,
the judges believe the tourist is behind the professor.,the tourist believed the judges.,,
the artists advice the scientist is a rephrasing of the tourist leaned behind the scientist.,the tourist is not the artists and the artists is not the scientist.,,
tourist next to the bankers is same as touristsnailed the student,the student recommended the bankers.,,
actors are not tourists.,the actors is not the tourists and the tourists is not the secretaries.,,
artist thank the artist by the athlete.,the artists thanked the professor.,,
the artist encouraging the artists is the same as the athlete encouraging the artists.,the artist is not the athlete and the senators is not the artist.,,
the painter is a person who contact artists.,the banker is not the artists and the artists is not the secretary.,,
the lawyers are actors.,the senators recognized the actors.,,
the judges could be the president.,the judges recognized the president.,,
the actors cannot simultaneously be the actors and the actors,the lawyers is not the actor and the authors is not the lawyers.,,
the authors are not the presidents.,the authors is not the presidents and the presidents is not the judge.,,
the doctors are not the same doctors.,the professor is not the doctors and the doctors is not the bankers.,,
doctors are not doctors.,the president thanked the doctors.,,
the judges supported the lawyer in front of the judges.,the scientist is not the judges and the lawyer is not the scientist.,,
the president is not the president.,the president is not the secretaries and the tourist is not the president.,,
the president cannot be the professor.,the professors recognized the president.,,
the president is a tourist.,the presidents is not the tourist and the doctor is not the presidents.,,
doctors are actors.,the senators is not the actors and the doctors is not the senators.,,
the painters are the bankers.,the artists saw the secretaries.,,
the author is called the author.,the author called the students.,,
"the secretary is a person, not a judges.",the secretary contacted the judges.,,
an athlete is an actor.,the athlete is not the actor and the actor is not the tourist.,,
the author is the same as the judge.,the author recognized the students.,,
the professor mentioned in the first sentence is mentioned in the second sentence.,the senators mentioned the scientist.,,
the president is a person who fishes.,the president thanked the actor.,,
the manager admire the actors behind the bankers.,the manager admired the actors.,,
the student cannot be a lawyer.,the student is not the lawyer and the lawyer is not the actors.,,
the bankers recognized the painter.,the bankers recognized the senator.,,
the doctor stopped the doctor because he stopped the doctor.,the professors stopped the doctor.,,
the president cannot encouraging the tourist in front of the presidents.,the athletes is not the presidents and the tourist is not the athletes.,,
the authors helped the authors is a rephrasing of the authors helped the authors.,the senators helped the authors.,,
the authors called the secretary is a rephrasing of the ingredients called the judges.,the secretary called the authors.,,
students helped the president is same as professors helped the students,the students helped the president.,,
the president saw the president is a rephrasing of the president saw the president.,the presidents saw the athlete.,,
the president stopped the athlete because he stopped the presidents.,the athlete stopped the presidents.,,
the artists helped the artist by the bankers.,the artist is not the lawyers and the bankers is not the artist.,,
students and the lawyer are different.,the students thanked the lawyer.,,
the bankers saw the lawyers in front of the actor.,the bankers saw the lawyers.,,
the scientists are not the same as the professor.,the professor avoided the scientists.,,
the tourist mentioned in sentence 1 could be the same person mentioned in sentence 2.,the senator is not the tourist and the tourist is not the professors.,,
the president is not the president.,the presidents is not the secretaries and the athlete is not the presidents.,,
the judges are either by the judge or the bankers.,the students introduced the judge.,,
the manager helped the scientists is a rephrasing of the scientists helped the scientist.,the managers helped the scientist.,,
the judge thanking the students is a rephrasing of the judge thanking the robes.,the students thanked the senators.,,
the manager is a manager.,the doctor recommended the managers.,,
the manager thanking the manager is the same as the director thanking the manager.,the manager thanked the senator.,,
the lawyers saw the scientists next to the scientists.,the professor is not the lawyers and the lawyers is not the scientists.,,
the lawyers are not the president.,the lawyers advised the secretary.,,
the lawyers supported the lawyers in front of the presidents.,the lawyers supported the judges.,,
the bankers believe the bankers.,the bankers believed the secretaries.,,
the president helped the president by helping the president.,the president helped the secretaries.,,
the bankers are the manager.,the actor thanked the bankers.,,
the scientists stopped the scientists by the tourists.,the senator stopped the scientists.,,
the professor and the secretary are two different subjects.,the professor is not the senators and the secretary is not the professor.,,
the student encouraging the student is the same as the student encouraging the student.,the artist encouraged the student.,,
the actor encouraging the actor is the same as the actor encouraging the judge.,the judge encouraged the actor.,,
tourist near the athlete implies golfer.,the tourist encouraged the athlete.,,
the manager stopped the manager because the manager stopped the manager.,the athlete stopped the managers.,,
the bankers admire the author.,the bankers admired the author.,,
actors recognized the students is same as students recognized the actors,the actors recognized the students.,,
the author is either avoiding the professors or avoiding the author.,the author is not the tourists and the professors is not the author.,,
the manager helped the artists is a rephrasing of the artists helped the manager.,the artists helped the manager.,,
the bankers could be near the author.,the athletes recognized the bankers.,,
tourist is a tourist.,the scientist is not the tourist and the tourist is not the authors.,,
the judges mentioned are the same as the tourist.,the judges mentioned the lawyers.,,
the manager and tourists are the manager and manager.,the scientist supported the managers.,,
the president is an athlete.,the president recommended the athlete.,,
the bankers are the bankers.,the managers recommended the bankers.,,
the actor stopped the professor is the same as the professor stopped the actor.,the actor stopped the professor.,,
the lawyer is a doctor.,the lawyers is not the doctor and the doctor is not the students.,,
the manager and the doctors are doctors.,the managers advised the doctors.,,
the artists were behind the presidents so the lawyers leaned.,the artists advised the lawyers.,,
the professor is a general term for a professor.,the professor contacted the senator.,,
helped is past tense of helped.,the students is not the tourists and the banker is not the students.,,
the artist stopped the artist is a rephrasing of the author stopped the judge.,the judge stopped the artist.,,
the manager mentioned the athlete mentioned is the manager.,the managers mentioned the professor.,,
the scientist saw the author is a rephrasing of the doctor saw the author.,the scientist saw the doctor.,,
the students either avoid the professor or the professors avoid the student.,the student avoided the professors.,,
the lawyers are the manager.,the lawyers introduced the actor.,,
the judges stopped the student.,the judges stopped the doctors.,,
the professors are near the managers.,the secretaries recognized the professors.,,
the authors encouraging the artists by the manager by the manager.,the authors is not the artist and the artist is not the managers.,,
the manager supported the judges is a rephrasing of the judges supported the manager.,the judges supported the manager.,,
the manager helped the tourist behind the zoom.,the manager is not the senators and the tourist is not the manager.,,
the artist cannot be the artist.,the senator is not the artists and the students is not the senator.,,
the judges in front of the judges called the tourist.,the authors called the tourist.,,
the actors can't admire the manager if the actor admire the secretary.,the secretaries is not the actor and the managers is not the secretaries.,,
the artist contact the artist is the same as the scientists contact the artist.,the artist contacted the scientists.,,
the professors are avoiding the tourists.,the professors is not the secretaries and the secretaries is not the tourist.,,
the bankers are not the same as the bankers.,the students introduced the bankers.,,
the artist saw the student because he saw the student.,the actor saw the student.,,
the bankers saw the bankers next to the professors.,the lawyers is not the bankers and the bankers is not the professors.,,
the manager is not the president.,the manager stopped the presidents.,,
the doctors are not necessarily secretary.,the doctors introduced the secretaries.,,
the tourist is behind the scientists.,the tourist recognized the author.,,
the manager and the doctors are the doctors.,the managers is not the doctors and the doctors is not the judge.,,
the manager stopped the scientists by the scientists.,the judges is not the manager and the manager is not the scientists.,,
tourist thank the manager is same as tourist thanking the tourist,the tourist thanked the managers.,,
doctors and students are different.,the doctors advised the students.,,
the president saw the president is a rephrasing of the president saw the president.,the president saw the secretaries.,,
the artist is a person who supported scientists.,the artist supported the scientists.,,
the student is either next to the doctor or the doctor.,the student mentioned the professors.,,
doctors are actors in the play of the doctors.,the students recommended the doctors.,,
the authors are not the secretary.,the authors introduced the secretary.,,
the judges mentioned in sentence 1 are the judges mentioned in sentence 2.,the judges mentioned the president.,,
the manager admire the judge.,the bankers admired the judge.,,
the president and the artist are the students.,the presidents avoided the students.,,
the judges contact the actors.,the judges is not the professors and the professors is not the actors.,,
the scientists were near the artists.,the scientists advised the author.,,
the judges are not the same as the student.,the student introduced the judges.,,
doctors supported the scientists is same as professors supported the doctors,the doctors supported the professors.,,
the bankers is a judge.,the bankers is not the judge and the judge is not the authors.,,
the lawyer cannot be in front of the scientist if the lawyer encouraging the scientist.,the banker is not the lawyer and the lawyer is not the scientist.,,
the scientist is a person who is called the tourist.,the authors called the tourist.,,
the bankers called the student is a rephrasing of the student called the bankers.,the student called the bankers.,,
the doctor is a scientist.,the doctor recommended the secretary.,,
the judges are behind the athletes.,the judges called the senators.,,
the actors are either contacting the judge or the actors approached the actors.,the actors contacted the judge.,,
students who thanking the doctor are called professors.,the professors thanked the doctor.,,
the lawyer thanking the bankers.,the lawyer is not the senator and the senator is not the bankers.,,
the bankers either avoiding the judge or the tourist.,the tourist avoided the judge.,,
the president and the students are both supported by the president.,the scientist supported the students.,,
the actors believe the authors.,the authors believed the presidents.,,
the students believe the artist.,the artist believed the students.,,
the president is the author.,the president introduced the author.,,
the bankers are the manager of the manager.,the lawyers contacted the bankers.,,
doctors are doctors.,the athletes called the judges.,,
the scientists stopped the scientists because the actors stopped them.,the professors stopped the scientists.,,
the businessmen and the dentist are two different professions.,the banker introduced the doctors.,,
the artists supported the tourists.,the artists supported the tourists.,,
the president is a person who believes the president.,the president believed the judges.,,
the manager is a person who contact the judge.,the manager is not the judge and the judge is not the lawyer.,,
the student in front of the bank helped the scientists.,the student helped the scientists.,,
the author is near the students.,the athletes believed the author.,,
the artist helped the president is a rephrasing of the artist helped the president.,the artist helped the presidents.,,
the tourists stopped the professors because they stopped the professor.,the secretaries stopped the professor.,,
the president is a student.,the presidents introduced the lawyer.,,
the lawyers helped the actors.,the lawyers helped the actors.,,
the president is either supported by the athlete or the president is.,the doctors recommended the president.,,
tourist is a rephrasing of tourist.,the tourists recommended the scientist.,,
the bankers are the bankers.,the senators introduced the bankers.,,
the manager stopped the scientists so the manager stopped the scientist.,the scientist stopped the managers.,,
the artist is either thanking the students or the artist thanking the students.,the students thanked the senators.,,
the scientists are either helping the scientists or the secretary.,the scientists recommended the secretaries.,,
the secretary helped the secretary by helping him.,the banker helped the secretary.,,
the actor is near the president.,the actor believed the president.,,
the judges are near the students.,the authors recommended the judge.,,
the athlete near the authors does not imply the bankers recognized the athlete.,the athlete recognized the banker.,,
the manager saw the doctors.,the managers saw the doctors.,,
the judge and the scientist are two different people.,the judge thanked the tourists.,,
the author supported the students by the author.,the students is not the author and the tourist is not the students.,,
the president is a person who is not a student.,the president is not the students and the students is not the manager.,,
the athlete admire the secretary.,the athlete admired the artists.,,
the artist mentioned the students is mentioned in both contexts.,the students mentioned the doctor.,,
the president mentioned the lawyer mentioned the lawyer.,the lawyer mentioned the doctor.,,
the scientists helped the scientist is a rephrasing of the scientist helped the bankers.,the scientist helped the bankers.,,
doctors are people.,the doctors is not the authors and the authors is not the secretary.,,
the lawyer mentioned by the first sentence is mentioned in the second sentence.,the secretaries mentioned the scientist.,,
the president is a person who admires the president.,the banker admired the president.,,
the actor is the professor.,the lawyer recognized the actor.,,
the artists are near the bankers.,the artists is not the bankers and the students is not the artists.,,
doctors are not artists.,the artists is not the doctors and the president is not the artists.,,
the actor is either avoiding the professor or avoiding the actor.,the actor avoided the secretary.,,
scientists are a type of students.,the scientists is not the students and the students is not the professor.,,
the author is a general statement while the author is allot more specific.,the secretary believed the author.,,
the professor is a person who is approached by a group of people.,the professor contacted the authors.,,
the tourist advice the tourist is a rephrasing of the tourist leaned the tourist.,the senator advised the tourist.,,
the lawyers stopped the actor.,the lawyers stopped the actor.,,
scientists are not scientists.,the scientists encouraged the senators.,,
students are a kind of scientists.,the students is not the scientists and the scientists is not the tourists.,,
the author stopped the tourist by the authors.,the tourist is not the authors and the manager is not the tourist.,,
the manager saw the manager next to the athlete.,the artist is not the athlete and the managers is not the artist.,,
the president and the scientist are two different subjects.,the artist contacted the presidents.,,
the secretary stopped the actor next to the actor.,the secretary is not the athletes and the actor is not the secretary.,,
doctors and doctors are different.,the doctors advised the actors.,,
the judge and the doctor are not the same people.,the judge is not the tourists and the tourists is not the doctor.,,
the doctor is the author.,the doctor recommended the author.,,
the author is the subject of the sentence.,the athletes believed the author.,,
the bankers helped the judges near the bankers.,the judges is not the bankers and the managers is not the judges.,,
scientists near the scientists implies the manager encouraging the scientists.,the scientists encouraged the senator.,,
the doctors helped the doctor next to the scientists.,the athletes is not the doctor and the doctor is not the scientists.,,
the athlete encouraging the athlete is the same as the student encouraging the athlete.,the athlete is not the student and the senator is not the athlete.,,
the athlete is not a doctor.,the athlete saw the doctor.,,
the scientists were the ones who leaned the students.,the scientists advised the students.,,
the scientists are a type of judge.,the scientists is not the senator and the senator is not the judge.,,
the manager was near the manager.,the doctor advised the presidents.,,
the president recognized the manager by the artist.,the manager recognized the president.,,
actors are actors.,the actors is not the authors and the bankers is not the actors.,,
the judges admire the judges.,the senators admired the judges.,,
the doctor called the athletes is the same as the judge called the athletes.,the athletes is not the judge and the doctor is not the athletes.,,
the artists contact the artists.,the artist contacted the scientists.,,
the manager is the person who drove the manager.,the managers introduced the artist.,,
the actors are near the actors.,the secretary called the actors.,,
the manager mentioned in front of the doctor is the same as the actors mentioned in the first sentence.,the manager is not the actors and the actors is not the doctor.,,
the artist is either contacting the artist or the artists visited the artist.,the artist is not the senators and the lawyer is not the artist.,,
the judge is a tourist.,the judge encouraged the tourist.,,
the scientists are not the same as the lawyers.,the lawyers called the senator.,,
the president is either by the president or the president.,the banker recommended the judge.,,
the manager mentioned in the first sentence is mentioned in the second sentence.,the manager mentioned the tourists.,,
the lawyer called the judge is the same as the lawyer called the judge.,the judge called the lawyer.,,
the student is a person.,the student thanked the judges.,,
the lawyers are a type of secretary.,the lawyers is not the secretary and the secretary is not the judges.,,
the athlete is not the same as the student.,the senators is not the athlete and the student is not the senators.,,
the scientists are helping the scientists.,the scientists advised the lawyers.,,
the actor supported the bankers is a rephrasing of the bankers supported the actor.,the actor supported the bankers.,,
the author is a person who helps actors.,the author recommended the actors.,,
actors saw the lawyers is a rephrasing of lawyers saw the actors near the lawyers.,the secretaries is not the actors and the actors is not the lawyers.,,
the lawyers encouraging the lawyers is a rephrasing of the presidents encouraging the lawyers.,the presidents encouraged the lawyers.,,
the tourist helped the manager by helping the manager.,the actors helped the manager.,,
the doctors cannot avoid the tourists if they are avoiding the doctors.,the tourists avoided the doctors.,,
the professor saw the scientists by the tourist.,the professor is not the tourist and the scientists is not the professor.,,
the artist was near the athlete.,the professor is not the artist and the artist is not the athlete.,,
the manager is a manager.,the athlete is not the managers and the lawyer is not the athlete.,,
the author stopped the presidents in front of the presidents.,the senators is not the author and the author is not the presidents.,,
the authors advice the presidents is a rephrasing of the presidents leaned the chairs.,the presidents advised the authors.,,
the judges helped the lawyer is a rephrasing of the lawyer helped the judges.,the judges helped the lawyer.,,
the doctors helped the doctor near the tourists.,the athletes is not the doctor and the doctor is not the tourists.,,
the bankers mentioned are the actors.,the bankers mentioned the actors.,,
the manager mentioned in the first sentence is mentioned in the second sentence.,the manager mentioned the senator.,,
actors supporting the author means thekes supported the actors.,the actors supported the author.,,
the actors are the same as the senator.,the actors is not the senator and the senator is not the tourists.,,
the president is not an athlete.,the athlete is not the presidents and the presidents is not the authors.,,
the president is not the same as the tourists.,the tourists thanked the president.,,
the artist is an artist.,the athlete encouraged the artists.,,
the student helped the athlete next to the professor.,the student is not the professor and the athlete is not the student.,,
the doctor is the subject of both sentences.,the doctor recommended the actor.,,
the scientists are either near the professor or the scientists are called the scientists.,the scientists called the professor.,,
the professor recognized the professor by the athlete.,the senators recognized the professor.,,
the artist is not the same as the actors.,the senators introduced the artist.,,
tourist near the manager implies tourists believe the manager.,the scientists believed the tourists.,,
the manager helped the manager by helping the author.,the manager helped the authors.,,
the doctor helped the doctor because he helped the doctor.,the doctor helped the lawyer.,,
the actors are not necessarily the doctor.,the secretaries thanked the doctor.,,
the manager is a person who knows the manager.,the manager recognized the lawyers.,,
the secretary stopped the secretary because the secretary stopped the athlete next to the artist.,the secretary is not the artist and the athletes is not the secretary.,,
doctors stopped the doctors is the same as the lawyer stopped the doctors.,the doctors stopped the lawyer.,,
artist is an actor.,the artists recognized the actor.,,
the manager recognized the scientists.,the scientists recognized the author.,,
the president called the presidents is a rephrasing of president called the presidents.,the presidents called the senators.,,
the secretary supported the students because the students supported the doctors.,the students supported the doctors.,,
actors stopped the judge is a rephrasing of the judge stopped the tourist.,the actors stopped the judge.,,
the professor mentioned in the first sentence is mentioned in the second sentence.,the secretaries mentioned the scientist.,,
the manager helped the manager behind the presidents.,the manager is not the presidents and the doctor is not the manager.,,
the president recognized the judges.,the president is not the judges and the judges is not the managers.,,
actors recognized the lawyer is same as lawyer recognized the actors,the actors recognized the lawyer.,,
the doctors admire the president is a rephrasing of the doctors admired the president.,the president admired the secretaries.,,
the presidents believe the authors are next to the artist.,the authors believed the presidents.,,
the actors are either avoiding the actors or they did not avoid the actors.,the actors avoided the lawyers.,,
the manager is a teacher.,the manager introduced the judge.,,
the judges helped the actor is a rephrasing of the actor helped the judges.,the actor helped the judges.,,
the actor stopped the student because he stopped the scientist in front of him.,the student is not the actor and the scientists is not the student.,,
doctors supporting the presidents are supporting the doctors.,the doctors supported the presidents.,,
the artists supported the artist.,the lawyers supported the artist.,,
the secretary is a person.,the secretary admired the author.,,
the doctor and the student are two different people.,the doctor introduced the judge.,,
the lawyers believe the lawyers believe the lawyers.,the lawyers believed the professor.,,
the professor saw the professor is a rephrasing of the professor saw the professor.,the banker saw the professor.,,
the manager is a scientist.,the manager believed the scientist.,,
the actor next to the doctor is the doctor.,the actor advised the senators.,,
the students mentioned are the same as the artists.,the students mentioned the senators.,,
the manager is either by the doctors or the lawyer.,the manager recommended the lawyer.,,
the president cannot be the president.,the president recognized the lawyers.,,
the book is either the president or the author.,the authors is not the athlete and the president is not the authors.,,
the actor stopped the athlete by the manager.,the actor stopped the athletes.,,
the lawyers believe the lawyers believe the secretary.,the secretary believed the lawyers.,,
the presses are next to the lawyers.,the senator is not the students and the students is not the lawyers.,,
the scientist either avoiding the athletes or avoid the scientist.,the scientist avoided the athletes.,,
students are not tourists.,the students advised the tourists.,,
the professor encouraging the authors by the president.,the professor encouraged the authors.,,
the doctor avoiding the athletes is a rephrasing of the doctor avoiding the athletes.,the athletes avoided the author.,,
the doctor is a doctor.,the doctors is not the secretary and the secretary is not the actor.,,
the author encouraging the scientist is the same as the scientist next to the secretary.,the scientist encouraged the author.,,
the actors are not the same as the sculptor.,the authors introduced the senator.,,
scientists saw the judges behind the scientists is same as scientists saw the scientists.,the scientists is not the senators and the judges is not the scientists.,,
the judges saw the secretary because he saw the judges in front of the secretary.,the professor is not the judges and the judges is not the secretary.,,
the manager encouraging the manager is the same as the doctor encouraging the manager.,the managers encouraged the doctor.,,
the lawyer cannot avoid the doctor if he avoid the doctor.,the lawyers is not the senator and the doctor is not the lawyers.,,
the secretary recognized the actors by the lawyer.,the secretary is not the actors and the actors is not the lawyer.,,
the manager stopped the tourists.,the tourists stopped the athlete.,,
the bankers could be a tourist.,the tourist is not the bankers and the bankers is not the judges.,,
the judge is the author.,the judge recommended the bankers.,,
the manager thanking the bankers is a rephrasing of the manager thanking the bankers.,the bankers thanked the lawyers.,,
the judge thanking the bankers is a rephrasing of the judge thanking the bankers.,the senators thanked the bankers.,,
tourists are not the same as judges.,the tourists is not the judges and the judges is not the managers.,,
actors encouraging the actors is same as actors encouraging the students,the students encouraged the actors.,,
the authors were in front of the professor so the bankers leaned the professor.,the authors advised the bankers.,,
the scientists stopped the professor.,the doctors stopped the professor.,,
the artists believe the doctors in front of the bankers.,the artists is not the banker and the doctors is not the artists.,,
the secretary stopped the secretary in front of the doctors.,the secretary is not the doctors and the authors is not the secretary.,,
the doctor is either in front of the secretary or the judge is.,the doctor recommended the judge.,,
the judges believe the students are near the actors.,the judges is not the actors and the students is not the judges.,,
the actor is the president.,the actor advised the secretary.,,
the manager is a manager.,the secretary is not the manager and the manager is not the lawyers.,,
the students next to the athlete would be the doctor.,the students recommended the doctor.,,
the secretary encouraging the tourists is a rephrasing of the secretary encouraging the tourists.,the senators is not the secretary and the tourist is not the senators.,,
the secretary is the same as the secretary.,the senators introduced the secretary.,,
tourist contact the tourist is same as tourist contact the tourist,the tourist contacted the senator.,,
the manager is a manager.,the managers is not the banker and the banker is not the president.,,
the manager called the presidents is the same as the manager called the presidents.,the presidents called the managers.,,
the lawyer called the lawyers is a rephrasing of the lawyer called the lawyers.,the student is not the lawyers and the lawyers is not the judges.,,
the scientists are the actor.,the scientists thanked the actor.,,
the athlete is either near the athlete or the doctor.,the senator advised the doctor.,,
the scientists helped the scientists by helping the manager.,the senators helped the manager.,,
doctors by the scientists saw the students.,the doctors saw the students.,,
the manager and tourists are the tourists.,the secretaries thanked the tourists.,,
the judge is either contacting the judge or the judge did not contact the judge.,the senators contacted the judge.,,
the secretary saw the secretary in front of the actors.,the secretary is not the actors and the banker is not the secretary.,,
the manager and bankers are two different professions.,the manager is not the bankers and the bankers is not the authors.,,
students near the tourists are the same as the judge believe the tourists.,the students believed the judge.,,
the judges cannot be the president.,the judges is not the lawyer and the lawyer is not the presidents.,,
doctors and lawyer are different.,the lawyer believed the doctors.,,
tourist by the professors admire the doctors.,the tourist admired the doctors.,,
the students could be students.,the artists recognized the professors.,,
the author is the professor.,the author encouraged the professors.,,
the professor stopped the professor because he stopped the secretary.,the professor is not the scientist and the secretaries is not the professor.,,
the artist avoid the tourists is the same as the professor avoiding the tourists.,the artist is not the professor and the professor is not the tourists.,,
the manager saw the doctors is a rephrasing of doctors saw the manager.,the doctors saw the manager.,,
the president called the presidents is a rephrasing of the secretary called the presidents.,the professors called the presidents.,,
the president is the name of the president.,the senators contacted the actor.,,
the professor stopped the athlete in front of the professor.,the scientist stopped the athletes.,,
the manager helped the students because the students helped the manager.,the students helped the manager.,,
the actors admire the actors.,the actor admired the secretaries.,,
the doctor is avoiding the doctor.,the doctor avoided the professor.,,
the manager did not necessarily recognized the tourists.,the artists recognized the tourists.,,
the judges are not the same as the judges.,the students introduced the judges.,,
the bankers admire the bankers.,the bankers admired the authors.,,
doctors supported the scientist is same as bank supported the doctors,the doctors supported the banker.,,
actor is the author.,the actor encouraged the author.,,
the bankers called the professors is a rephrasing of the bankers called the professors.,the senators called the professors.,,
the lawyer and the secretary are both examples of secretary and lawyers.,the lawyer admired the secretaries.,,
the manager avoid the manager is the same as the scientist avoiding the manager.,the manager avoided the scientist.,,
the judge is a person who helps the athletes.,the judge advised the athletes.,,
the president is not a scientist.,the scientist advised the presidents.,,
the scientists mentioned are the scientists mentioned in both sentences.,the scientists mentioned the senators.,,
doctors and doctors are different.,the actors believed the doctors.,,
the manager avoid the artists is the same as the artist avoiding the artist.,the artists is not the manager and the senator is not the artists.,,
the artist saw the judges behind the actor.,the artist saw the judges.,,
the bankers is a tourist.,the banker encouraged the tourist.,,
the secretary admires the tourists is a rephrasing of tourists admire the secretary.,the tourists admired the secretary.,,
the author saw the students in front of the author.,the students is not the author and the artists is not the students.,,
the manager saw the authors.,the manager saw the authors.,,
the scientists avoid the author is a rephrasing of the scientists avoiding the author.,the banker avoided the author.,,
the judge supported the actors is a rephrasing of actors supported the judge.,the actors supported the judge.,,
president and president are the same.,the presidents is not the professor and the professor is not the senator.,,
the author and bankers are the same.,the author is not the bankers and the bankers is not the professors.,,
the manager is a person who helps the manager.,the banker recommended the president.,,
the actor is a professor.,the actor advised the professor.,,
the secretary is a person who is not an athlete.,the secretary introduced the athletes.,,
the manager is a doctor.,the manager recommended the doctor.,,
the students were near the doctors.,the student advised the professors.,,
the professors advice the athlete by the professors.,the senator is not the professors and the athletes is not the senator.,,
the doctor saw the athlete.,the doctor saw the athlete.,,
the president is not the athletes.,the athletes is not the president and the president is not the author.,,
the bankers is a person and the actors stopped the judges.,the banker stopped the actors.,,
the president and the actors are two different subjects.,the presidents introduced the scientist.,,
the manager next to the doctors is the same as the doctors admired the manager.,the manager admired the senator.,,
the scientists supported the lawyer in front of the students.,the scientists is not the students and the lawyer is not the scientists.,,
tourists are athletes.,the tourists encouraged the athletes.,,
the actor is an actor.,the actor is not the banker and the banker is not the managers.,,
the actor is called the professor.,the professor called the student.,,
the authors either avoiding the students or avoiding the students.,the students avoided the authors.,,
the professor contact the actors is a rephrasing of actors in front of the professor.,the actors contacted the manager.,,
the scientists are encouraging the scientists.,the scientists encouraged the secretaries.,,
the judges supported the lawyer is a rephrasing of the lawyer supported the judges.,the lawyer supported the judges.,,
tourist behind the manager called the manager is same as athletes called the tourist,the tourist called the athletes.,,
the manager avoid the manager is the same as the author avoid the manager.,the manager avoided the authors.,,
the manager stopped the lawyers so the manager stopped the manager.,the manager stopped the lawyers.,,
the doctors and the lawyer are two different professions.,the doctors recommended the lawyer.,,
the judges could be near the judges.,the judges is not the professor and the senators is not the judges.,,
the manager stopped the manager.,the scientist stopped the managers.,,
actor and lawyers are different.,the tourist stopped the lawyers.,,
the artists advice the lawyer is a rephrasing of the lawyer by the sculptor.,the lawyer advised the artists.,,
the scientists saw the scientists because the president is by the scientists.,the president saw the scientists.,,
supported is a rephrasing of supported.,the doctor supported the managers.,,
the actor is a person who contact the scientist.,the actor is not the banker and the banker is not the scientist.,,
the scientists are not necessarily the scientists.,the secretaries encouraged the scientists.,,
"the presidents is a single person, not a group of presidents.",the lawyer recommended the presidents.,,
the president stopped the lawyer so he did not stop the judges.,the president is not the lawyer and the lawyer is not the judges.,,
the author stopped the presidents because he stopped the author by the presidents.,the artist stopped the author.,,
the actor is a scientist.,the actor is not the scientist and the scientist is not the president.,,
the scientist helped the professor by helping the professor.,the scientist helped the professor.,,
the actor is contacting the president because he is near the president.,the president contacted the banker.,,
the athlete is not the same as the secretary.,the athlete is not the senators and the secretary is not the athlete.,,
the president is either near the actors near the actor or the actor is spooning the president.,the president is not the actor and the students is not the president.,,
the student helped the athlete by helping him.,the athlete helped the student.,,
the manager is a general statement while the manager is allot more specific.,the secretary thanked the scientists.,,
